Chain;WEEK;QUARTER;DOVESales;FASales;NIVEASales;REXONASales;SANEXSales;VOGUESales;@8X4Sales;AXESales;DOVEPrice;FAPrice;NIVEAPrice;REXONAPrice;SANEXPrice;VOGUEPrice;@8X4Price;AXEPrice;DOVERPrice;FARPrice;NIVEARPrice;REXONARPrice;SANEXRPrice;VOGUERPrice;@8X4RPrice;AXERPrice;FADISP;NIVEADISP;REXONADISP;SANEXDISP;VOGUEDISP;@8X4DISP;DOVEDISP;AXEDISP;FAFEAT;NIVEAFEAT;REXONAFEAT;SANEXFEAT;VOGUEFEAT;@8X4FEAT;DOVEFEAT;AXEFEAT;FADF;NIVEADF;REXONADF;SANEXDF;VOGUEDF;@8X4DF;DOVEDF;AXEDF
SUPER DE BOER;W04040;4,00;16,22;16,3;11,08;27,49;16,49;13,01;26,19;38,13;2,987053020962;1,759951010410;3,246389891697;2,889778101128;2,706488781079;2,490392006149;1,865215731195;3,478625753999;2,992490613267;1,759951010410;3,246823956443;2,889778101128;2,714644877436;2,49;1,87;3,484586262845;0,09;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0,83;0,00;0,00;0,00;0;0;0;0;0,23;0,00
SUPER DE BOER;W04041;4,00;14,47;102,7;12,26;25,20;16,91;11,84;26,40;33,96;2,989633724948;1,514118792600;3,229200652529;2,890873015873;2,704316972206;2,492398648649;1,857196969697;3,477620730271;2,989633724948;1,728813559322;3,229200652529;2,890873015873;2,707507507508;2,49;1,86;3,479265402844;0,07;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0,9;0,00;0,00;0,00;0;0;0;0;0,1;0,00
SUPER DE BOER;W04042;4,00;12,34;15,1;9,60;25,29;16,54;12,50;23,51;33,41;2,989465153971;1,690523525514;3,236458333333;2,889679715302;2,700725513906;2,491200000000;1,857082092727;3,474109548040;2,989465153971;1,706303724928;3,236458333333;2,889679715302;2,700725513906;2,49;1,86;3,474109548040;0,07;0,00;0,00;0;0,00;0;0,02;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W04043;4,00;12,79;15,0;10,48;24,15;44,19;12,56;23,21;32,07;2,989835809226;1,691538974017;3,245229007634;2,890269151139;2,047522063815;2,492038216561;1,840585954330;3,481135017150;2,989835809226;1,694773519164;3,245229007634;2,890269151139;0,000000000000;2,49;1,84;3,481135017150;0,07;0,00;0,00;0;0,00;0;0,03;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W04044;4,00;14,28;16,6;10,81;25,61;17,70;12,00;28,12;35,33;2,991596638655;1,697885196375;3,231267345051;2,889886762983;2,719774011299;2,480000000000;1,862375533428;3,464760826493;2,991596638655;1,710805746408;3,231267345051;2,889886762983;2,716570697377;2,49;1,88;3,474241556955;0,10;0,00;0,00;0;0,00;0;0,02;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W04045;4,00;13,49;15,7;11,54;25,09;18,16;12,71;27,64;31,41;2,989621942179;1,687061822817;3,240034662045;2,890394579514;2,722466960352;2,476003147128;1,870477568741;3,470232410060;2,989621942179;1,702155453952;3,240034662045;2,890394579514;2,722466960352;2,48;1,87;3,477046548957;0,05;0,00;0,00;0;0,00;0;0;0,00;0,39;0,00;0,81;0;0;0;0,69;0,00;0,41;0,00;0,35;0;0;0;0,33;0,00
SUPER DE BOER;W04046;4,00;13,49;16,0;10,27;22,97;15,56;11,29;26,71;30,34;2,965900667161;1,685857321652;3,232716650438;2,889420983892;2,713367609255;2,469441984057;1,861475102958;3,486486486486;2,990173847317;1,698534098152;3,232716650438;2,889420983892;2,713367609255;2,47;1,86;3,486486486486;0,27;0,00;0,01;0;0,00;0;0,12;0,28;0,00;0,00;0;0;0;0;0;0,68;0,00;0,00;0;0;0;0;0;0,40
SUPER DE BOER;W04047;4,00;13,62;13,6;9,82;24,37;17,12;12,27;26,73;102,47;2,953010279001;1,692872887583;3,245417515275;2,890849405006;2,386682242991;2,447432762836;1,642723531612;2,842685664097;2,989441930618;1,707957957958;3,245417515275;2,890849405006;2,658703071672;2,49;1,75;3,269230769231;0,13;0,00;0,01;0;0,00;0,01;0,05;0,20;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W04048;4,00;14,26;12,0;9,39;25,07;20,71;12,68;34,48;35,93;2,966339410940;1,729617304493;3,236421725240;2,890706023135;2,028488652825;2,433753943218;1,316995359629;3,193709991650;2,990720913633;1,726430976431;3,236421725240;2,890706023135;2,310344827586;2,50;1,58;3,486386709737;0,07;0,00;0,00;0;0,00;0,01;0,03;0,04;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W04049;4,00;12,95;12,1;11,56;75,47;19,28;12,20;36,88;40,76;2,983783783784;1,694283347142;3,241349480969;2,343315224593;1,987033195021;2,468032786885;1,286334056399;3,283856722277;2,990683229814;1,705172413793;3,243690165361;2,890303030303;2,049327354260;2,49;1,33;3,584282460137;0,00;0,00;0,00;0;0,00;0,01;0,04;0,34;0,00;0,00;0;0;0;0;0,15;0,30;0,00;0,00;0;0;0;0;0,58;0,28
SUPER DE BOER;W04050;4,00;10,90;10,1;8,86;21,38;22,22;9,38;28,54;34,10;2,981651376147;1,698507462687;3,247178329571;2,891019644528;1,980648064806;2,477611940299;1,285564120533;2,953372434018;2,989861751152;1,697394789579;3,247178329571;2,891447368421;1,981859410431;2,49;1,32;3,170383586084;0,09;0,00;0,00;0;0,00;0;0,35;0,18;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W04051;4,00;13,42;10,8;10,39;22,95;23,58;10,47;29,96;30,24;2,988822652757;1,693160813309;3,235803657363;2,890631808279;1,987277353690;2,501432664756;1,285714285714;2,882936507937;2,988822652757;1,687382297552;3,238372093023;2,890631808279;1,994906621392;2,50;1,29;2,950059453032;0,01;0,00;0,00;0;0,00;0,01;0,34;0,34;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W04052;4,00;14,93;10,6;10,16;24,63;22,82;11,92;29,43;34,74;3,010716677830;1,704716981132;3,233267716535;2,889971579375;1,983786152498;2,487416107383;1,287461773700;2,892343120322;3,010716677830;1,687068114511;3,235877106046;2,890154597234;1,983856502242;2,49;1,29;2,939904885430;0,00;0,00;0,00;0;0,00;0;0,11;0,08;0,00;0,00;0;0,63;0;0;0;0,00;0,00;0,00;0;0,22;0;0;0;0,00
SUPER DE BOER;W05001;1,00;17,09;15,4;12,61;25,70;25,02;9,63;31,99;36,81;3,012873025161;1,655598958333;3,245043616178;2,887937743191;1,980415667466;2,489096573209;1,637699281025;2,831839174137;3,012873025161;1,680803571429;3,244213886672;2,888062622309;1,980265807491;2,49;1,64;2,837158808933;0,01;0,00;0,00;0;0,00;0;0,13;0,10;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05002;1,00;14,28;13,0;10,95;23,74;20,54;10,40;32,80;38,04;3,010504201681;1,686349693252;3,209132420091;2,891743892165;1,979552093476;2,499038461538;1,639329268293;2,839379600421;3,010504201681;1,699574468085;3,237304687500;2,892131979695;1,979552093476;2,50;1,64;2,839125855714;0,02;0,00;0,22;0;0,00;0;0,03;0,02;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05003;1,00;14,11;9,7;41,91;22,95;22,42;10,94;28,59;35,06;3,013465627215;1,692386831276;2,497971844429;2,889760348584;1,980374665477;2,500000000000;1,630640083945;2,823160296634;3,013465627215;1,709211986681;2,590909090909;2,890109890110;1,980374665477;2,50;1,63;2,823160296634;0,00;0,00;0,00;0;0,00;0;0,07;0,07;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05004;1,00;12,43;11,6;9,95;22,76;22,35;11,98;27,92;38,31;3,025744167337;1,696289905091;3,227135678392;2,891036906854;1,979865771812;2,507512520868;1,596704871060;2,883581310363;3,025744167337;1,704119850187;3,232678386763;2,891036906854;1,979865771812;2,51;1,60;2,883581310363;0,00;0,00;0,58;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05005;1,00;12,79;13,0;10,39;23,41;19,60;10,85;27,11;38,14;3,022673964034;1,712634822804;2,836381135707;2,420760358821;1,982142857143;2,505069124424;1,586868314275;2,872312532774;3,022673964034;1,716935483871;3,216572504708;2,818181818182;1,982142857143;2,51;1,59;2,872312532774;0,00;0,00;0,31;0;0,00;0;0,25;0,02;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05006;1,00;13,71;11,6;9,81;25,73;17,27;11,50;27,23;36,33;2,798687089716;1,691580756014;2,474006116208;2,070734551108;1,980312680950;2,501739130435;1,618068307014;2,876961189100;2,798687089716;1,702048417132;3,098654708520;2,607669616519;1,980312680950;2,50;1,62;2,876961189100;0,00;0,00;0,28;0;0,00;0;0,06;0,00;0,00;0,00;0;0;0;0;0,27;0,19;0,00;0,00;0;0;0;0;0,56;0,62
SUPER DE BOER;W05007;1,00;17,30;58,0;9,90;28,78;17,87;11,49;22,34;35,85;2,253179190751;1,669599723948;2,605050505051;2,046907574705;2,001119194180;2,169712793734;1,688451208594;2,888981868898;2,416129032258;1,816123188406;2,928888888889;2,163934426230;2,001119194180;2,39;1,69;2,904842820731;0,00;0,00;0,32;0;0,00;0;0,38;0,37;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05008;1,00;19,76;34,6;9,88;27,67;21,19;13,66;22,02;38,22;2,075910931174;1,667919075145;2,634615384615;2,188290567402;2,013213780085;2,066617862372;1,850136239782;2,898482469911;1,840970350404;1,681786461968;2,862254025045;2,455186304129;2,013213780085;2,19;1,85;2,898611474980;0,00;0,00;0,23;0;0,00;0;0,19;0,25;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05009;1,00;15,99;20,1;10,43;25,30;17,62;11,84;14,97;35,33;2,188868042527;1,661684105630;2,512943432407;2,203557312253;2,007945516459;2,043074324324;1,940547762191;2,899518822530;2,318840579710;1,684210526316;2,540709812109;2,257425742574;2,018348623853;2,11;1,94;2,917122302158;0,00;0,00;0,23;0;0,00;0;0,11;0,27;0,00;0,00;0;0;0;0;0;0,62;0,00;0,00;0;0;0;0;0;0,36
SUPER DE BOER;W05010;1,00;15,92;20,4;9,13;25,38;17,84;14,02;13,66;38,16;2,211055276382;1,664705882353;2,570646221249;2,201733648542;2,018497757848;2,049928673324;1,767203513909;2,905136268344;2,304062909568;1,701367781155;2,570646221249;2,210810810811;2,018497757848;2,08;1,78;2,904774396642;0,00;0,00;0,23;0;0,00;0;0,04;0,31;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05011;1,00;18,67;16,4;10,30;28,41;51,40;15,26;15,25;36,34;2,166577396893;1,542579075426;2,593203883495;2,164378739880;2,017898832685;2,036041939712;2,392786885246;2,921023665383;2,141900937082;1,658252427184;2,593203883495;2,165896980462;0,000000000000;2,04;2,39;2,921248963802;0,00;0,00;0,27;0;0,00;0;0,1;0,13;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05012;1,00;20,13;17,6;12,21;29,39;21,52;15,86;22,29;45,35;2,168405365127;1,509648127128;2,506142506143;2,173868662810;2,013011152416;2,036569987390;2,480933153881;2,908710033076;2,170558375635;1,676767676768;2,552074513124;2,173868662810;2,015173764072;2,04;2,48;2,908710033076;0,00;0,00;0,11;0;0,00;0;0,13;0,18;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05013;2,00;17,74;14,8;10,72;29,05;17,21;13,20;21,05;38,24;2,164036076663;1,579905596763;2,569029850746;2,156626506024;2,016269610691;2,022727272727;2,491686460808;2,902196652720;2,163841807910;1,781609195402;2,587286527514;2,158447009444;2,016269610691;2,04;2,49;2,902196652720;0,00;0,00;0,16;0;0,00;0;0,02;0,11;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05014;2,00;18,95;17,5;8,51;86,58;20,22;12,98;21,99;41,51;2,165699208443;1,664954337900;2,680376028202;2,144259644260;2,017309594461;2,028505392912;2,455661664393;2,914719344736;2,166312433581;1,769557823129;2,680376028202;0,000000000000;2,017309594461;2,03;2,46;2,914719344736;0,00;0,00;0,31;0;0,00;0;0,03;0,08;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05015;2,00;20,12;19,5;9,14;28,18;19,80;12,97;19,54;39,71;2,206759443340;1,820788530466;2,642231947484;2,153300212917;2,012121212121;2,034695451041;2,509211873081;2,905061697305;2,206759443340;1,881250000000;2,679954441913;2,153651482285;2,015220700152;2,03;2,51;2,905061697305;0,00;0,00;0,43;0;0,00;0;0,06;0,03;0,00;0,00;0;0;0;0;0,5;0,00;0,00;0,00;0;0;0;0;0,3;0,00
SUPER DE BOER;W05016;2,00;21,91;17,2;9,64;29,54;19,60;12,02;23,05;40,10;2,229119123688;1,922494172494;2,642116182573;2,138117806364;2,018877551020;2,031613976705;2,500650759219;2,912219451372;2,239300506213;1,942480527262;2,642116182573;2,143392370572;2,018877551020;2,03;2,51;2,912219451372;0,00;0,00;0,33;0;0,00;0;0,16;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05017;2,00;21,84;15,5;10,85;29,59;21,09;13,52;21,70;46,51;2,228937728938;1,940530058177;2,681105990783;2,140250084488;2,017543859649;2,031804733728;2,512903225806;2,901956568480;2,230733944954;1,944010416667;2,681105990783;2,143728813559;2,017543859649;2,03;2,52;2,901956568480;0,01;0,00;0,17;0;0,00;0;0,03;0,01;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05018;2,00;23,19;16,4;12,03;27,39;20,39;15,22;22,34;45,39;2,230702889176;1,958029197080;2,769742310889;2,128879152976;2,014713094654;2,033508541393;2,504476275739;2,899757655871;2,230702889176;1,976531942634;2,769742310889;2,128879152976;2,014713094654;2,03;2,50;2,899757655871;0,00;0,00;0,09;0;0,00;0;0,11;0,12;0,00;0,00;0,99;0;0;0;0;0,00;0,00;0,00;0,34;0;0;0;0;0,00
SUPER DE BOER;W05019;2,00;18,12;15,9;10,43;29,11;18,59;13,20;19,44;43,02;2,204194260486;2,038485804416;2,764141898370;2,104774991412;2,026896180742;2,034090909091;2,542695473251;2,887494188749;2,204194260486;2,087882822903;2,764141898370;2,104774991412;2,026896180742;2,03;2,54;2,887494188749;0,00;0,00;0,23;0;0,00;0;0,06;0,06;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05020;2,00;21,28;12,7;10,45;28,88;16,85;12,90;19,08;41,35;2,206296992481;2,101895734597;2,689952153110;2,117728531856;2,029673590504;2,024806201550;2,472222222222;2,904957678356;2,206296992481;2,134206219313;2,689952153110;2,117728531856;2,029673590504;2,03;2,47;2,904957678356;0,00;0,00;0,18;0;0,00;0;0;0,06;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05021;2,00;29,74;21,1;16,43;42,41;21,70;19,45;28,21;58,74;2,186617350370;2,212826603325;2,744370054778;2,121905211035;2,028110599078;2,029820051414;2,502304147465;2,904153898536;2,209862385321;2,228087167070;2,744370054778;2,126289308176;2,028110599078;2,03;2,50;2,904153898536;0,00;0,00;0,07;0;0,00;0;0,07;0,09;0,00;0,00;0;0,9;0;0;0;0,00;0,00;0,00;0;0,23;0;0;0;0,00
SUPER DE BOER;W05022;2,00;48,83;15,4;11,27;95,22;18,22;14,83;20,98;50,51;1,785787425763;2,260362694301;2,675244010648;1,792900651124;2,029637760703;2,029669588672;2,482364156339;2,903979410018;0,982758620690;2,268324607330;2,675244010648;0,978260869565;2,029637760703;2,03;2,48;2,903979410018;0,00;0,00;0,13;0,07;0,00;0;0,02;0,03;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05023;2,00;31,67;15,4;28,05;34,49;16,76;11,84;20,93;47,77;1,887275023682;2,244155844156;2,250267379679;1,910698753262;2,029236276850;2,030405405405;2,481127568084;2,895959807411;2,001519756839;2,244155844156;3,484662576687;2,005385392124;2,029236276850;2,03;2,48;2,895959807411;0,00;0,00;0,05;0,07;0,00;0;0;0,06;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05024;2,00;23,88;14,8;13,45;32,12;19,55;15,36;20,39;53,78;2,108877721943;2,248308525034;2,839405204461;2,089975093400;2,030690537084;2,030598958333;2,499754781756;2,909074005206;2,108877721943;2,268512110727;2,914874551971;2,103024574669;2,030690537084;2,03;2,50;2,909829867675;0,00;0,00;0,00;0;0,00;0;0;0,09;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05025;2,00;31,03;25,5;15,90;44,38;22,69;17,94;29,16;61,41;2,142765066065;2,210836277974;2,826415094340;2,141054529067;2,029969149405;2,031772575251;2,474279835391;2,890408728220;2,152795838752;2,298734177215;2,838565022422;2,145701357466;2,029969149405;2,03;2,47;2,890408728220;0,00;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05026;3,00;22,10;21,8;13,29;34,65;20,87;15,11;22,11;48,87;2,933484162896;2,309949564420;2,890895410083;2,113131313131;2,029228557738;2,031767041694;2,463591135233;2,893186003683;3,022716516801;2,366156787763;2,890895410083;2,147531231410;2,029228557738;2,03;2,46;2,893186003683;0,00;0,00;0,00;0;0,00;0;0;0,02;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05027;3,00;20,16;50,5;10,38;30,02;17,47;14,62;20,58;49,53;2,893849206349;2,008711146308;2,902697495183;2,115256495670;2,030337721809;2,030779753762;2,461127308066;2,899252977993;2,910910910911;2,182707993475;2,902697495183;2,121983914209;2,030337721809;2,03;2,46;2,899252977993;0,00;0,00;0,00;0;0,00;0;0;0,02;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05028;3,00;21,16;20,1;13,89;34,50;21,38;14,21;22,66;54,11;2,975897920605;2,383582089552;2,850971922246;2,162028985507;2,029466791394;2,030260380014;2,476169461606;2,898724819812;2,992850333651;2,429050279330;2,850971922246;2,163377829367;2,029466791394;2,03;2,48;2,898724819812;0,00;0,00;0,00;0;0,00;0;0;0,03;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05029;3,00;17,17;16,6;8,76;29,32;17,35;12,83;18,67;51,49;3,066977285964;2,419975932611;2,920091324201;2,156207366985;2,030547550432;2,030397505846;2,488484199250;2,899009516411;3,071803852890;2,432996207332;2,920091324201;2,160451590831;2,030547550432;2,03;2,49;2,899009516411;0,00;0,00;0,00;0;0,00;0;0;0,08;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05030;3,00;20,66;16,2;11,66;33,35;17,67;13,39;17,94;52,09;2,210067763795;2,403095975232;2,891080617496;2,191604197901;2,027730616865;2,025392083645;2,498885172798;2,902668458437;2,158139534884;2,444372990354;2,891080617496;2,198070545674;2,030147895336;2,03;2,50;2,902668458437;0,02;0,00;0,00;0;0,00;0;0;0,02;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05031;3,00;17,41;14,3;8,68;24,29;14,90;11,61;16,65;40,96;2,224009190121;2,272982456140;2,870967741935;2,183614656237;2,028859060403;2,029285099053;2,458858858859;2,898925781250;2,206185567010;2,286937901499;2,870967741935;2,189862899875;2,028859060403;2,03;2,46;2,898925781250;0,16;0,00;0,00;0;0,00;0;0;0,00;0,50;0,00;0;0;0;0;0;0,00;0,21;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05032;3,00;18,48;12,3;8,81;18,71;15,20;11,04;17,34;41,66;2,182359307359;2,332518337408;2,891032917140;2,156600748263;2,028947368421;2,034420289855;2,485005767013;2,897743638982;2,149171270718;2,393191489362;2,891032917140;2,156600748263;2,028947368421;2,03;2,49;2,897743638982;0,25;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05033;3,00;20,78;15,5;9,91;51,64;15,58;13,65;18,50;46,08;2,190567853705;2,368082368082;2,856710393542;2,164213787761;2,029525032092;2,033699633700;2,451891891892;2,893229166667;2,171726755218;2,410555174777;2,856710393542;2,021043771044;2,029525032092;2,03;2,45;2,893229166667;0,28;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05034;3,00;21,63;18,0;10,40;30,96;16,37;13,13;17,66;44,99;2,188164586223;2,072222222222;2,783653846154;2,136304909561;2,031154551008;2,029702970297;2,455832389581;2,901533674150;2,186542923434;2,145228215768;2,785869565217;2,147682119205;2,031154551008;2,03;2,46;2,901533674150;0,20;0,00;0,02;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05035;3,00;25,06;21,1;10,22;34,50;20,35;14,13;20,00;54,43;2,192737430168;1,827651515152;2,864970645793;2,144057971014;2,028992628993;2,031847133758;2,479500000000;2,894543450303;2,197036443732;1,720812182741;2,832222222222;2,144057971014;2,030049261084;2,03;2,48;2,894543450303;0,20;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05036;3,00;25,31;25,9;11,98;35,04;20,40;16,25;21,75;56,80;2,222836823390;1,847876447876;2,830550918197;2,146118721461;2,029901960784;2,031384615385;2,411954022989;2,888028169014;2,222836823390;1,843949044586;2,787072243346;2,157940161105;2,029901960784;2,03;2,47;2,888028169014;0,16;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05037;3,00;22,01;22,6;10,19;32,37;16,98;14,59;21,81;49,66;2,172648796002;1,836065573770;2,792934249264;2,174235403151;2,030035335689;2,030843043180;2,496102705181;2,882400322191;2,172648796002;1,855496453901;2,787487586892;2,183343691734;2,030035335689;2,03;2,50;2,882400322191;0,11;0,00;0,02;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05038;3,00;22,87;22,2;9,70;28,70;18,09;13,13;19,53;49,66;2,240052470485;1,856500224921;2,851546391753;2,160975609756;2,029850746269;2,033511043412;2,484383000512;2,881192106323;2,240052470485;1,864709636248;2,851546391753;2,160975609756;2,029850746269;2,03;2,48;2,881192106323;0,17;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05039;4,00;22,85;19,0;9,36;32,28;19,12;13,47;17,71;49,70;2,194748358862;1,826155462185;2,794871794872;2,159231722429;2,028242677824;2,031180400891;2,499717673631;2,897786720322;2,194748358862;1,846195069668;2,816574585635;2,159231722429;2,028242677824;2,03;2,50;2,897786720322;0,10;0,00;0,02;0;0,00;0;0;0,00;0,00;0,00;0,97;0;0;0;0;0,00;0,00;0,00;0,13;0;0;0;0;0,00
SUPER DE BOER;W05040;4,00;19,52;20,0;30,78;32,58;15,85;14,29;18,17;45,44;2,211065573770;1,833749375936;2,204353476283;2,174647022713;2,031545741325;2,028691392582;2,488167308751;2,875440140845;2,211065573770;1,834834834835;0,000000000000;2,174647022713;2,031545741325;2,03;2,49;2,875440140845;0,12;0,00;0,01;0;0,01;0;0;0,00;0,00;0,00;0,99;0;0;0;0;0,00;0,00;0,00;0,08;0;0;0;0;0,00
SUPER DE BOER;W05041;4,00;20,15;19,8;10,75;28,22;18,15;14,03;18,70;48,21;2,162282878412;1,842078708375;2,846511627907;2,167611622962;2,030853994490;2,029935851746;2,467914438503;2,898776187513;2,162282878412;1,844162436548;2,908618899273;2,168803418803;2,030853994490;2,03;2,47;2,898776187513;0,04;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05042;4,00;18,29;21,1;9,79;28,17;14,21;11,87;16,61;41,48;2,202843083652;1,787375415282;2,953013278856;2,162584309549;2,030260380014;2,030328559393;2,481035520771;2,892719382835;2,202843083652;1,864809081527;2,953013278856;2,162584309549;2,030260380014;2,03;2,48;2,892719382835;0,02;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05043;4,00;19,33;21,1;8,55;29,55;15,44;12,16;16,38;44,06;2,192964304190;1,880738286796;2,919298245614;2,157360406091;2,031088082902;2,030427631579;2,501221001221;2,895823876532;2,192964304190;1,880929791271;2,919298245614;2,157360406091;2,031088082902;2,03;2,50;2,895823876532;0,19;0,00;0,00;0;0,00;0;0;0,00;0,62;0,00;0;0;0;0;0;0,00;0,30;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05044;4,00;21,91;20,2;10,62;31,66;16,04;14,00;17,89;42,97;2,223642172524;1,858275520317;2,916195856874;2,133607075174;2,029925187032;2,030000000000;2,481274455003;2,885734233186;2,223642172524;1,860199004975;2,916195856874;2,133607075174;2,029925187032;2,03;2,48;2,885734233186;0,45;0,00;0,00;0;0,00;0;0;0,00;0,00;0,90;0;0;0;0;0;0,00;0,00;0,07;0;0;0;0;0;0,00
SUPER DE BOER;W05045;4,00;18,41;20,1;8,80;28,01;15,66;13,20;15,57;40,98;2,199348180337;1,862257583292;2,929545454545;2,149946447697;2,030651340996;2,030303030303;2,477842003854;2,889702293802;2,199348180337;1,863409770688;2,929545454545;2,149946447697;2,030651340996;2,03;2,48;2,889702293802;0,18;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
SUPER DE BOER;W05046;4,00;19,98;18,1;7,89;25,35;14,50;12,88;15,78;37,88;2,177177177177;1,876659292035;2,945500633714;2,128205128205;2,029655172414;2,029503105590;2,498098859316;2,884635691658;2,180130456598;1,876659292035;2,945500633714;2,128205128205;2,029655172414;2,03;2,50;2,894792773645;0,18;0,00;0,00;0;0,00;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00;0,00;0,00;0;0;0;0;0;0,00
